Date,code,Close,pctChg,Volume
2020-06-10,sh.000001,2943.7525,-0.418086,20792596900
2020-06-11,sh.000001,2920.8968,-0.776414,23372294700
2020-06-12,sh.000001,2919.7408,-0.039577,23600864200
2020-06-15,sh.000001,2890.0306,-1.017563,24320504600
2020-06-16,sh.000001,2931.7493,1.443538,22331306500
2020-06-17,sh.000001,2935.873,0.140657,23465439100
2020-06-18,sh.000001,2939.3151,0.117243,25869137700
2020-06-19,sh.000001,2967.6341,0.963456,26431396100
2020-06-22,sh.000001,2965.2717,-0.079606,26788383400
2020-06-23,sh.000001,2970.6203,0.180375,22521220800
2020-06-24,sh.000001,2979.5505,0.300617,21320073200
2020-06-29,sh.000001,2961.5164,-0.605262,22062272900
2020-06-30,sh.000001,2984.6741,0.781954,21495721400
2020-07-01,sh.000001,3025.981,1.383967,27331314000
2020-07-02,sh.000001,3090.5693,2.134458,39112799600
2020-07-03,sh.000001,3152.8126,2.013975,45879385100
2020-07-06,sh.000001,3332.8807,5.711348,64387890600
2020-07-07,sh.000001,3345.3369,0.373737,65784015900
2020-07-08,sh.000001,3403.4401,1.736842,58708168500
2020-07-09,sh.000001,3450.5935,1.385463,62000182300
2020-07-10,sh.000001,3383.3222,-1.949557,55612001100
2020-07-13,sh.000001,3443.2863,1.772344,55800687500
2020-07-14,sh.000001,3414.6186,-0.832568,54321149200
2020-07-15,sh.000001,3361.3044,-1.561352,49203054200
2020-07-16,sh.000001,3210.0986,-4.498426,49061312300
2020-07-17,sh.000001,3214.1287,0.125544,35965241300
2020-07-20,sh.000001,3314.149,3.111895,41855530600
2020-07-21,sh.000001,3320.8947,0.203542,35925202900
2020-07-22,sh.000001,3333.1635,0.369443,39333533500
2020-07-23,sh.000001,3325.1102,-0.241611,40704249900
2020-07-24,sh.000001,3196.7684,-3.859776,42705402600
2020-07-27,sh.000001,3205.2268,0.264592,29931902100
2020-07-28,sh.000001,3227.9604,0.709267,28937786100
2020-07-29,sh.000001,3294.5521,2.062965,32492406200
2020-07-30,sh.000001,3286.822,-0.234633,34070412100
2020-07-31,sh.000001,3310.0065,0.705377,35375897900
2020-08-03,sh.000001,3367.9658,1.751033,40746086700
2020-08-04,sh.000001,3371.6875,0.110503,44232855100
2020-08-05,sh.000001,3377.5648,0.174313,38582302700
2020-08-06,sh.000001,3386.4631,0.263453,41530251000
2020-08-07,sh.000001,3354.0352,-0.957574,40392963300
2020-08-10,sh.000001,3379.2524,0.751847,38137963000
2020-08-11,sh.000001,3340.29,-1.152989,40045270600
2020-08-12,sh.000001,3319.2656,-0.629418,37832895900
2020-08-13,sh.000001,3320.7261,0.044001,32429127800
2020-08-14,sh.000001,3360.0988,1.185665,30599837600
2020-08-17,sh.000001,3438.801,2.342259,43459826000
2020-08-18,sh.000001,3451.0894,0.357345,38072927500
2020-08-19,sh.000001,3408.1288,-1.244842,40572221400
2020-08-20,sh.000001,3363.8988,-1.297780,33560098200
2020-08-21,sh.000001,3380.6825,0.498936,28748834000
2020-08-24,sh.000001,3385.6383,0.146592,26622784100
2020-08-25,sh.000001,3373.5781,-0.356216,27711342100
2020-08-26,sh.000001,3329.7388,-1.299490,29445103600
2020-08-27,sh.000001,3350.1128,0.611880,23709935300
2020-08-28,sh.000001,3403.8066,1.602746,27132554900
2020-08-31,sh.000001,3395.6775,-0.238824,32347389000
2020-09-01,sh.000001,3410.6068,0.439656,24699924900
2020-09-02,sh.000001,3404.8017,-0.170207,26154631900
2020-09-03,sh.000001,3384.9806,-0.582151,25534627900
2020-09-04,sh.000001,3355.3666,-0.874865,22163655000
2020-09-07,sh.000001,3292.5907,-1.870910,26061656700
2020-09-08,sh.000001,3316.417,0.723634,27106627800
2020-09-09,sh.000001,3254.6279,-1.863128,35150974700
2020-09-10,sh.000001,3234.8234,-0.608503,31247280400
2020-09-11,sh.000001,3260.3461,0.788998,22169883000
2020-09-14,sh.000001,3278.8138,0.566434,21392413700
2020-09-15,sh.000001,3295.6795,0.514384,19768440000
2020-09-16,sh.000001,3283.9244,-0.356682,20044336400
2020-09-17,sh.000001,3270.435,-0.410771,20293197200
2020-09-18,sh.000001,3338.0897,2.068676,25626078800
2020-09-21,sh.000001,3316.9351,-0.633734,21650309300
2020-09-22,sh.000001,3274.3015,-1.285331,21401506500
2020-09-23,sh.000001,3279.7105,0.165196,16917806800
2020-09-24,sh.000001,3223.1764,-1.723753,20673601100
2020-09-25,sh.000001,3219.4179,-0.116609,16482241900
2020-09-28,sh.000001,3217.5346,-0.058498,15598278300
2020-09-29,sh.000001,3224.3593,0.212110,15134987000
2020-09-30,sh.000001,3218.0521,-0.195611,15350445700
2020-10-09,sh.000001,3272.0762,1.678783,18832564800
2020-10-12,sh.000001,3358.4652,2.640189,25962240800
2020-10-13,sh.000001,3359.7499,0.038253,20492610300
2020-10-14,sh.000001,3340.7782,-0.564676,19865938200
2020-10-15,sh.000001,3332.1832,-0.257275,19103128200
2020-10-16,sh.000001,3336.3582,0.125293,19429542100
2020-10-19,sh.000001,3312.6671,-0.710089,21230354000
2020-10-20,sh.000001,3328.1029,0.465963,16508476200
2020-10-21,sh.000001,3325.0247,-0.092491,17763211500
2020-10-22,sh.000001,3312.5005,-0.376665,16594998700
2020-10-23,sh.000001,3277.9972,-1.041609,17420898200
